Date,Description,Amount,Transaction Type,Category,Day of Week,Month,Acct_Checking,Acct_Platinum Card,Acct_Silver Card,Category_label,Amount_scaled
2018-08-04,Netflix,11.76,1,Movies & DVDs,5,8,0,1,0,15,-0.5174132193054714
2018-08-06,Amazon,76.47,1,Shopping,0,8,0,1,0,19,-0.18702997139183822
2018-08-09,Spotify,10.69,1,Music,3,8,0,1,0,16,-0.5228762091875234
2018-08-09,Gas Company,30.0,1,Utilities,3,8,1,0,0,21,-0.4242871114095562
2018-08-10,Phone Company,89.4,1,Mobile Phone,4,8,1,0,0,13,-0.12101458898535886
2018-08-11,Chick-Fil-A,13.67,1,Fast Food,5,8,0,1,0,6,-0.5076615270861075
2018-08-11,Valero,33.66,1,Gas & Fuel,5,8,0,1,0,8,-0.4056006226541259
2018-08-15,Credit Card Payment,269.56,0,Credit Card Payment,2,8,0,0,1,3,0.7988099504076276
2018-08-15,Credit Card Payment,159.38,0,Credit Card Payment,2,8,0,1,0,3,0.2362751604968857
2018-08-15,Shell,41.07,1,Gas & Fuel,2,8,0,1,0,8,-0.36776814132141034
2018-08-15,Grocery Store,5.64,1,Groceries,2,8,0,1,0,9,-0.5486594791916009
2018-08-15,Power Company,60.0,1,Utilities,2,8,1,0,0,21,-0.27111917079127473
2018-08-16,Credit Card Payment,269.56,1,Credit Card Payment,3,8,1,0,0,3,0.7988099504076276
2018-08-16,City Water Charges,35.0,1,Utilities,3,8,1,0,0,21,-0.3987591213065093
2018-08-17,Biweekly Paycheck,2000.0,0,Paycheck,4,8,1,0,0,17,9.633740989190928
2018-08-17,Amazon,14.98,1,Shopping,4,8,0,1,0,19,-0.5009731936791092
2018-08-18,Amazon,23.47,1,Shopping,5,8,0,1,0,19,-0.4576266664841355
2018-08-20,State Farm,75.0,1,Auto Insurance,0,8,1,0,0,1,-0.194535200482134
2018-08-21,Credit Card Payment,34.18,0,Credit Card Payment,1,8,0,0,1,3,-0.40294571168340904
2018-08-21,Credit Card Payment,99.76,0,Credit Card Payment,1,8,0,1,0,3,-0.06812059349184564
2018-08-21,Credit Card Payment,99.76,1,Credit Card Payment,1,8,1,0,0,3,-0.06812059349184564
2018-08-22,Credit Card Payment,34.18,1,Credit Card Payment,2,8,1,0,0,3,-0.40294571168340904
2018-08-24,American Tavern,42.31,1,Restaurants,4,8,0,1,0,18,-0.3614371997758547
2018-08-27,Internet Service Provider,74.99,1,Internet,0,8,1,0,0,12,-0.19458625646234012
2018-08-30,Shell,35.65,1,Gas & Fuel,3,8,0,1,0,8,-0.39544048259311326
2018-08-31,Grocery Store,11.64,1,Groceries,4,8,0,1,0,9,-0.5180258910679445
2018-08-31,Biweekly Paycheck,2000.0,0,Paycheck,4,8,1,0,0,17,9.633740989190928
2018-09-01,Brewing Company,47.4,1,Alcohol & Bars,5,9,0,1,0,0,-0.335449705850953
2018-09-01,Amazon,13.13,1,Shopping,5,9,0,1,0,19,-0.5104185500172366
2018-09-02,Amazon,109.83,1,Shopping,6,9,0,1,0,19,-0.016707221424309197
2018-09-04,Credit Card Payment,687.29,0,Credit Card Payment,1,9,0,1,0,3,2.9315714115567846
2018-09-04,Credit Card Payment,687.29,1,Credit Card Payment,1,9,1,0,0,3,2.9315714115567846
2018-09-04,Mortgage Payment,1247.44,1,Mortgage & Rent,1,9,1,0,0,14,5.791472142801131
2018-09-04,Netflix,11.76,1,Movies & DVDs,1,9,0,1,0,15,-0.5174132193054714
2018-09-07,Gas Company,30.0,1,Utilities,4,9,1,0,0,21,-0.4242871114095562
2018-09-09,Brewing Company,18.0,1,Alcohol & Bars,6,9,0,1,0,0,-0.4855542876568688
2018-09-09,Spotify,10.69,1,Music,6,9,0,1,0,16,-0.5228762091875234
2018-09-11,BP,38.86,1,Gas & Fuel,1,9,0,1,0,8,-0.3790515129469571
2018-09-11,Grocery Store,7.87,1,Groceries,1,9,0,1,0,9,-0.5372739956056418
2018-09-12,Grocery Store,47.16,1,Groceries,2,9,0,1,0,9,-0.33667504937589926
2018-09-12,Phone Company,89.4,1,Mobile Phone,2,9,1,0,0,13,-0.12101458898535886
2018-09-13,Grocery Store,5.64,1,Groceries,3,9,0,1,0,9,-0.5486594791916009
2018-09-14,Credit Card Payment,134.34,0,Credit Card Payment,4,9,0,1,0,3,0.10843098606082681
2018-09-14,Biweekly Paycheck,2000.0,0,Paycheck,4,9,1,0,0,17,9.633740989190928
2018-09-17,Grocery Store,10.17,1,Groceries,0,9,0,1,0,9,-0.5255311201582403
2018-09-17,Grocery Store,8.8,1,Groceries,0,9,0,1,0,9,-0.5325257894464752
2018-09-17,City Water Charges,35.0,1,Utilities,0,9,1,0,0,21,-0.3987591213065093
2018-09-18,Grocery Store,4.32,1,Groceries,1,9,0,1,0,9,-0.5553988685788052
2018-09-18,Power Company,60.0,1,Utilities,1,9,1,0,0,21,-0.27111917079127473
2018-09-19,State Farm,75.0,1,Auto Insurance,2,9,1,0,0,1,-0.194535200482134
2018-09-19,Barbershop,30.0,1,Haircut,2,9,0,1,0,10,-0.4242871114095562
2018-09-20,Amazon,47.38,1,Shopping,3,9,0,1,0,19,-0.3355518178113651
2018-09-22,Hardware Store,69.4,1,Home Improvement,5,9,0,1,0,11,-0.2231265493975465
2018-09-22,Hardware Store,6.83,1,Home Improvement,5,9,0,1,0,11,-0.5425838175470756
2018-09-25,Internet Service Provider,74.99,1,Internet,1,9,1,0,0,12,-0.19458625646234012
2018-09-25,Sushi Restaurant,48.64,1,Restaurants,1,9,0,0,1,18,-0.3291187643053973
2018-09-26,Starbucks,5.0,1,Coffee Shops,2,9,0,1,0,2,-0.5519270619247908
2018-09-26,Exxon,38.0,1,Gas & Fuel,2,9,0,0,1,8,-0.3834423272446812
2018-09-27,Valero,40.71,1,Gas & Fuel,3,9,0,1,0,8,-0.3696061566088298
2018-09-28,Credit Card Payment,128.12,0,Credit Card Payment,4,9,0,0,1,3,0.07667416637263645
2018-09-28,Credit Card Payment,284.96,0,Credit Card Payment,4,9,0,1,0,3,0.877436159925012
2018-09-28,Credit Card Payment,284.96,1,Credit Card Payment,4,9,1,0,0,3,0.877436159925012
2018-09-28,Grocery Store,13.36,1,Groceries,4,9,0,1,0,9,-0.5092442624724963
2018-09-28,Biweekly Paycheck,2000.0,0,Paycheck,4,9,1,0,0,17,9.633740989190928
2018-09-29,Greek Restaurant,23.26,1,Restaurants,5,9,0,1,0,18,-0.45869884206846345
2018-09-29,German Restaurant,46.7,1,Restaurants,5,9,0,1,0,18,-0.33902362446537954
2018-10-01,Starbucks,3.0,1,Coffee Shops,0,10,0,1,0,2,-0.5621382579660096
2018-10-01,Credit Card Payment,128.12,1,Credit Card Payment,0,10,1,0,0,3,0.07667416637263645
2018-10-01,Grocery Store,15.66,1,Groceries,0,10,0,1,0,9,-0.4975013870250948
2018-10-01,Amazon,13.13,1,Shopping,0,10,0,1,0,19,-0.5104185500172366
2018-10-02,Credit Card Payment,124.03,0,Credit Card Payment,1,10,0,1,0,3,0.055792270468344056
2018-10-02,Credit Card Payment,124.03,1,Credit Card Payment,1,10,1,0,0,3,0.055792270468344056
2018-10-02,Mortgage Payment,1209.18,1,Mortgage & Rent,1,10,1,0,0,14,5.596131962532616
2018-10-04,Netflix,11.76,1,Movies & DVDs,3,10,0,1,0,15,-0.5174132193054714
2018-10-06,American Tavern,27.0,1,Restaurants,5,10,0,0,1,18,-0.4396039054713844
2018-10-08,Shell,38.06,1,Gas & Fuel,0,10,0,0,1,8,-0.3831359913634446
2018-10-08,Hardware Store,80.65,1,Home Improvement,0,10,0,0,1,11,-0.16568857166569095
2018-10-08,Hardware Store,31.2,1,Home Improvement,0,10,0,0,1,11,-0.41816039378482495
2018-10-09,Spotify,10.69,1,Music,1,10,0,1,0,16,-0.5228762091875234
2018-10-09,Amazon,19.98,1,Shopping,1,10,0,1,0,19,-0.47544520357606224
2018-10-09,Gas Company,30.0,1,Utilities,1,10,1,0,0,21,-0.4242871114095562
2018-10-10,Grocery Store,53.68,1,Groceries,2,10,0,0,1,9,-0.30338655028152606
2018-10-11,Phone Company,89.4,1,Mobile Phone,3,10,1,0,0,13,-0.12101458898535886
2018-10-12,Biweekly Paycheck,2000.0,0,Paycheck,4,10,1,0,0,17,9.633740989190928
2018-10-16,Power Company,60.0,1,Utilities,1,10,1,0,0,21,-0.27111917079127473
2018-10-17,City Water Charges,35.0,1,Utilities,2,10,1,0,0,21,-0.3987591213065093
2018-10-18,State Farm,75.0,1,Auto Insurance,3,10,1,0,0,1,-0.194535200482134
2018-10-18,Grocery Store,33.55,1,Groceries,3,10,0,1,0,9,-0.40616223843639293
2018-10-18,Hardware Store,45.24,1,Home Improvement,3,10,0,1,0,11,-0.34647779757546926
2018-10-18,Brunch Restaurant,8.0,1,Restaurants,3,10,0,1,0,18,-0.5366102678629626
2018-10-21,Credit Card Payment,544.37,0,Credit Card Payment,6,10,0,1,0,3,2.201879342451292
2018-10-22,Credit Card Payment,353.83,0,Credit Card Payment,0,10,0,0,1,3,1.2290586956043803
2018-10-22,Credit Card Payment,353.83,1,Credit Card Payment,0,10,1,0,0,3,1.2290586956043803
2018-10-22,BP,34.66,1,Gas & Fuel,0,10,0,1,0,8,-0.40049502463351655
2018-10-23,Grocery Store,7.57,1,Groceries,1,10,0,1,0,9,-0.5388056750118246
2018-10-25,Internet Service Provider,74.99,1,Internet,3,10,1,0,0,12,-0.19458625646234012
2018-10-25,Amazon,29.98,1,Shopping,3,10,0,1,0,19,-0.42438922336996837
2018-10-26,Biweekly Paycheck,2000.0,0,Paycheck,4,10,1,0,0,17,9.633740989190928
2018-10-27,American Tavern,25.4,1,Restaurants,5,10,0,0,1,18,-0.4477728623043594
2018-10-28,Brewing Company,12.71,1,Alcohol & Bars,6,10,0,1,0,0,-0.5125629011858925
2018-10-28,Seafood Restaurant,14.75,1,Food & Dining,6,10,0,1,0,7,-0.5021474812238493
2018-10-28,Grocery Store,92.49,1,Groceries,6,10,0,1,0,9,-0.10523829110167592
2018-10-28,Italian Restaurant,54.0,1,Restaurants,6,10,0,1,0,18,-0.30175275891493103
2018-10-31,Grocery Store,5.64,1,Groceries,2,10,0,1,0,9,-0.5486594791916009
2018-11-01,Amazon,13.13,1,Shopping,3,11,0,1,0,19,-0.5104185500172366
2018-11-02,Credit Card Payment,262.51,0,Credit Card Payment,4,11,0,1,0,3,0.7628154843623315
2018-11-02,Credit Card Payment,262.51,1,Credit Card Payment,4,11,1,0,0,3,0.7628154843623315
2018-11-02,Mortgage Payment,1209.18,1,Mortgage & Rent,4,11,1,0,0,14,5.596131962532616
2018-11-03,Pizza Place,23.66,1,Fast Food,5,11,0,1,0,6,-0.45665660286021975
2018-11-04,Netflix,11.76,1,Movies & DVDs,6,11,0,1,0,15,-0.5174132193054714
2018-11-05,Shell,36.51,1,Gas & Fuel,0,11,0,1,0,8,-0.3910496682953891
2018-11-06,Amazon,53.95,1,Shopping,1,11,0,1,0,19,-0.3020080388159615
2018-11-06,Gas Company,30.0,1,Utilities,1,11,1,0,0,21,-0.4242871114095562
2018-11-08,Grocery Store,5.64,1,Groceries,3,11,0,1,0,9,-0.5486594791916009
2018-11-09,Spotify,10.69,1,Music,4,11,0,1,0,16,-0.5228762091875234
2018-11-09,Biweekly Paycheck,2000.0,0,Paycheck,4,11,1,0,0,17,9.633740989190928
2018-11-10,Brewing Company,27.0,1,Alcohol & Bars,5,11,0,1,0,0,-0.4396039054713844
2018-11-10,Chick-Fil-A,14.19,1,Fast Food,5,11,0,1,0,6,-0.5050066161153905
2018-11-10,Food Truck,24.4,1,Groceries,5,11,0,1,0,9,-0.4528784603249688
2018-11-12,Grocery Store,10.18,1,Groceries,0,11,0,1,0,9,-0.5254800641780343
2018-11-12,American Tavern,22.33,1,Restaurants,0,11,0,0,1,18,-0.4634470482276302
2018-11-13,Grocery Store,4.8,1,Groceries,1,11,0,1,0,9,-0.5529481815289127
2018-11-13,Grocery Store,37.43,1,Groceries,1,11,0,1,0,9,-0.38635251811642857
2018-11-13,Grocery Store,10.15,1,Groceries,1,11,0,1,0,9,-0.5256332321186524
2018-11-13,Phone Company,89.54,1,Mobile Phone,1,11,1,0,0,13,-0.12029980526247354
2018-11-14,Power Company,60.0,1,Utilities,2,11,1,0,0,21,-0.27111917079127473
2018-11-16,City Water Charges,35.0,1,Utilities,4,11,1,0,0,21,-0.3987591213065093
2018-11-17,Brewing Company,22.8,1,Alcohol & Bars,5,11,0,1,0,0,-0.4610474171579438
2018-11-17,Hardware Store,15.47,1,Home Improvement,5,11,0,1,0,11,-0.49847145064901055
2018-11-17,Hardware Store,6.4,1,Home Improvement,5,11,0,1,0,11,-0.5447792246959376
2018-11-17,Greek Restaurant,23.26,1,Restaurants,5,11,0,1,0,18,-0.45869884206846345
2018-11-19,Brewing Company,20.0,1,Alcohol & Bars,0,11,0,0,1,0,-0.4753430916156501
2018-11-19,QuikTrip,29.15,1,Gas & Fuel,0,11,0,0,1,8,-0.42862686972707426
2018-11-19,Hardware Store,10.02,1,Home Improvement,0,11,0,0,1,11,-0.5262969598613317
2018-11-20,State Farm,75.0,1,Auto Insurance,1,11,1,0,0,1,-0.194535200482134
2018-11-20,Credit Card Payment,421.96,0,Credit Card Payment,1,11,0,1,0,3,1.5769030887484976
2018-11-21,Grocery Store,5.64,1,Groceries,2,11,0,0,1,9,-0.5486594791916009
2018-11-21,Hardware Store,37.41,1,Home Improvement,2,11,0,1,0,11,-0.3864546300768407
2018-11-23,Biweekly Paycheck,2000.0,0,Paycheck,4,11,1,0,0,17,9.633740989190928
2018-11-26,American Tavern,16.8,1,Alcohol & Bars,0,11,0,0,1,0,-0.4916810052816001
2018-11-26,Internet Service Provider,74.99,1,Internet,0,11,1,0,0,12,-0.19458625646234012
2018-11-27,Movie Theater,17.0,1,Movies & DVDs,1,11,0,0,1,15,-0.4906598856774782
2018-11-27,American Tavern,28.4,1,Restaurants,1,11,0,0,1,18,-0.4324560682425313
2018-11-29,Credit Card Payment,582.99,0,Credit Card Payment,3,11,0,0,1,3,2.3990575380072268
2018-11-29,Credit Card Payment,751.5,0,Credit Card Payment,3,11,0,1,0,3,3.2594018604601134
2018-11-30,Credit Card Payment,582.99,1,Credit Card Payment,4,11,1,0,0,3,2.3990575380072268
2018-11-30,Grocery Store,6.27,1,Groceries,4,11,0,0,1,9,-0.545442952438617
2018-12-01,Grocery Store,5.64,1,Groceries,5,12,0,0,1,9,-0.5486594791916009
2018-12-01,Brunch Restaurant,8.0,1,Restaurants,5,12,0,0,1,18,-0.5366102678629626
2018-12-01,Amazon,13.13,1,Shopping,5,12,0,1,0,19,-0.5104185500172366
2018-12-03,BP,30.03,1,Gas & Fuel,0,12,0,0,1,8,-0.42413394346893796
2018-12-03,Grocery Store,148.15,1,Groceries,0,12,0,0,1,9,0.1789392947254424
2018-12-03,Mortgage Payment,1209.18,1,Mortgage & Rent,0,12,1,0,0,14,5.596131962532616
2018-12-04,Starbucks,3.0,1,Coffee Shops,1,12,0,0,1,2,-0.5621382579660096
2018-12-04,Latin Restaurant,20.65,1,Fast Food,1,12,0,1,0,6,-0.47202445290225403
2018-12-04,Netflix,11.76,1,Movies & DVDs,1,12,0,1,0,15,-0.5174132193054714
2018-12-06,Grocery Store,21.38,1,Groceries,3,12,0,1,0,9,-0.46829736634720914
2018-12-06,Grocery Store,13.48,1,Groceries,3,12,0,1,0,9,-0.5086315907100232
2018-12-06,Gas Company,40.0,1,Utilities,3,12,1,0,0,21,-0.3732311312034624
2018-12-07,Barbershop,30.0,1,Haircut,4,12,0,1,0,10,-0.4242871114095562
2018-12-07,Biweekly Paycheck,2000.0,0,Paycheck,4,12,1,0,0,17,9.633740989190928
2018-12-08,Grocery Store,12.64,1,Groceries,5,12,0,1,0,9,-0.5129202930473351
2018-12-09,Spotify,10.69,1,Music,6,12,0,1,0,16,-0.5228762091875234
2018-12-11,Brunch Restaurant,10.29,1,Restaurants,1,12,0,1,0,18,-0.5249184483957672
2018-12-12,Phone Company,89.54,1,Mobile Phone,2,12,1,0,0,13,-0.12029980526247354
2018-12-13,Thai Restaurant,27.0,1,Restaurants,3,12,0,0,1,18,-0.4396039054713844
2018-12-14,Grocery Store,21.39,1,Groceries,4,12,0,0,1,9,-0.46824631036700304
2018-12-14,Hardware Store,17.1,1,Home Improvement,4,12,0,0,1,11,-0.4901493258754172
2018-12-14,Power Company,60.0,1,Utilities,4,12,1,0,0,21,-0.27111917079127473
2018-12-17,American Tavern,63.0,1,Food & Dining,0,12,0,0,1,7,-0.2558023767294466
2018-12-17,BP,20.01,1,Gas & Fuel,0,12,0,0,1,8,-0.4752920356354439
2018-12-17,City Water Charges,35.0,1,Utilities,0,12,1,0,0,21,-0.3987591213065093
2018-12-18,Starbucks,3.0,1,Coffee Shops,1,12,0,0,1,2,-0.5621382579660096
2018-12-18,Credit Card Payment,311.02,0,Credit Card Payment,1,12,0,1,0,3,1.0104880443420925
2018-12-18,Credit Card Payment,311.02,1,Credit Card Payment,1,12,1,0,0,3,1.0104880443420925
2018-12-18,Fancy Restaurant,56.52,1,Restaurants,1,12,0,0,1,18,-0.2888866519029954
2018-12-18,Amazon,49.99,1,Shopping,1,12,0,1,0,19,-0.32222620697757465
2018-12-18,Amazon,41.72,1,Shopping,1,12,0,1,0,19,-0.3644495026080143
2018-12-18,Amazon,24.3,1,Shopping,1,12,0,1,0,19,-0.45338902012702975
2018-12-19,State Farm,75.0,1,Auto Insurance,2,12,1,0,0,1,-0.194535200482134
2018-12-19,Amazon,43.01,1,Shopping,2,12,0,1,0,19,-0.3578632811614281
2018-12-20,Credit Card Payment,464.03,0,Credit Card Payment,3,12,0,0,1,3,1.7916955974755342
2018-12-20,Shell,30.38,1,Gas & Fuel,3,12,0,0,1,8,-0.42234698416172467
2018-12-21,Credit Card Payment,464.03,1,Credit Card Payment,4,12,1,0,0,3,1.7916955974755342
2018-12-21,Biweekly Paycheck,2000.0,0,Paycheck,4,12,1,0,0,17,9.633740989190928
2018-12-22,New York Deli,21.38,1,Fast Food,5,12,0,1,0,6,-0.46829736634720914
2018-12-22,Hardware Store,22.14,1,Home Improvement,5,12,0,1,0,11,-0.464417111851546
2018-12-23,Hardware Store,28.0,1,Home Improvement,6,12,0,1,0,11,-0.434498307450775
2018-12-24,Hardware Store,38.4,1,Home Improvement,0,12,0,1,0,11,-0.38140008803643743
2018-12-26,Chick-Fil-A,56.07,1,Fast Food,2,12,0,1,0,6,-0.2911841710122696
2018-12-26,Shell,32.47,1,Gas & Fuel,2,12,0,1,0,8,-0.41167628429865105
2018-12-26,Shell,7.48,1,Gas & Fuel,2,12,0,1,0,8,-0.5392651788336795
2018-12-26,Internet Service Provider,75.99,1,Internet,2,12,1,0,0,12,-0.18948065844173073
2018-12-26,Amazon,44.99,1,Shopping,2,12,0,1,0,19,-0.3477541970806216
2018-12-28,Brewing Company,12.0,1,Alcohol & Bars,4,12,0,0,1,0,-0.5161878757805252
2018-12-29,Brewing Company,14.0,1,Alcohol & Bars,5,12,0,0,1,0,-0.5059766797393064
2018-12-29,Credit Card Payment,860.05,0,Credit Card Payment,5,12,0,1,0,3,3.8136145255972616
2018-12-29,Grocery Store,55.04,1,Groceries,5,12,0,0,1,9,-0.2964429369734973
2019-01-01,Amazon,13.09,1,Shopping,1,1,0,1,0,19,-0.5106227739380609
2019-01-02,Credit Card Payment,499.6,1,Credit Card Payment,2,1,1,0,0,3,1.9733017190686102
2019-01-03,Mortgage Payment,1100.0,1,Mortgage & Rent,3,1,1,0,0,14,5.038702770642483
2019-01-03,Amazon,42.1,1,Shopping,3,1,0,1,0,19,-0.36250937536018263
2019-01-04,Biweekly Paycheck,2000.0,0,Paycheck,4,1,1,0,0,17,9.633740989190928
2019-01-05,American Tavern,23.49,1,Restaurants,5,1,0,1,0,18,-0.4575245545237233
2019-01-08,Gas Company,45.0,1,Utilities,1,1,1,0,0,21,-0.3477031411004155
2019-01-09,Credit Card Payment,491.45,0,Credit Card Payment,2,1,0,1,0,3,1.9316910952006436
2019-01-09,Credit Card Payment,491.45,1,Credit Card Payment,2,1,1,0,0,3,1.9316910952006436
2019-01-09,Credit Card Payment,281.84,1,Credit Card Payment,2,1,1,0,0,3,0.8615066941007107
2019-01-09,Spotify,10.69,1,Music,2,1,0,1,0,16,-0.5228762091875234
2019-01-10,Grocery Store,58.79,1,Groceries,3,1,0,0,1,9,-0.2772969443962121
2019-01-10,Barbershop,30.0,1,Haircut,3,1,0,0,1,10,-0.4242871114095562
2019-01-10,Phone Company,65.0,1,Mobile Phone,3,1,1,0,0,13,-0.24559118068822783
2019-01-14,Shell,28.92,1,Gas & Fuel,0,1,0,0,1,8,-0.42980115727181434
2019-01-15,Grocery Store,6.06,1,Groceries,1,1,0,0,1,9,-0.5465151280229449
2019-01-16,City Water Charges,35.0,1,Utilities,2,1,1,0,0,21,-0.3987591213065093
2019-01-16,Power Company,60.0,1,Utilities,2,1,1,0,0,21,-0.27111917079127473
2019-01-18,State Farm,75.0,1,Auto Insurance,4,1,1,0,0,1,-0.194535200482134
2019-01-18,Biweekly Paycheck,2000.0,0,Paycheck,4,1,1,0,0,17,9.633740989190928
2019-01-21,Credit Card Payment,277.99,0,Credit Card Payment,0,1,0,0,1,3,0.8418501417213647
2019-01-22,Credit Card Payment,277.99,1,Credit Card Payment,1,1,1,0,0,3,0.8418501417213647
2019-01-24,Grocery Store,21.06,1,Groceries,3,1,0,0,1,9,-0.4699311577138041
2019-01-24,Amazon,11.7,1,Shopping,3,1,0,1,0,19,-0.517719555186708
2019-01-24,Amazon,4.21,1,Shopping,3,1,0,1,0,19,-0.5559604843610723
2019-01-25,Internet Service Provider,75.0,1,Internet,4,1,1,0,0,12,-0.194535200482134
2019-01-31,Credit Card Payment,1900.0,1,Credit Card Payment,3,1,1,0,0,3,9.12318118712999
2019-01-31,Shell,31.32,1,Gas & Fuel,3,1,0,0,1,8,-0.4175477220223518
2019-02-01,Biweekly Paycheck,2000.0,0,Paycheck,4,2,1,0,0,17,9.633740989190928
2019-02-01,Roadside Diner,9.47,1,Restaurants,4,2,0,0,1,18,-0.5291050387726669
2019-02-01,Amazon,13.09,1,Shopping,4,2,0,1,0,19,-0.5106227739380609
2019-02-04,Hardware Store,86.97,1,Home Improvement,0,2,0,0,1,11,-0.13342119217543968
2019-02-04,Netflix,11.76,1,Television,0,2,0,1,0,20,-0.5174132193054714
2019-02-05,Mortgage Payment,1100.0,1,Mortgage & Rent,1,2,1,0,0,14,5.038702770642483
2019-02-07,Gas Company,65.0,1,Utilities,3,2,1,0,0,21,-0.24559118068822783
2019-02-08,Starbucks,3.0,1,Coffee Shops,4,2,0,1,0,2,-0.5621382579660096
2019-02-08,Thai Restaurant,27.47,1,Restaurants,4,2,0,1,0,18,-0.43720427440169796
2019-02-09,Spotify,10.69,1,Music,5,2,0,1,0,16,-0.5228762091875234
2019-02-11,Starbucks,3.0,1,Coffee Shops,0,2,0,1,0,2,-0.5621382579660096
2019-02-11,Credit Card Payment,133.95,1,Credit Card Payment,0,2,1,0,0,3,0.10643980283278907
2019-02-11,BP,24.01,1,Gas & Fuel,0,2,0,1,0,8,-0.4548696435530064
2019-02-12,Grocery Store,30.54,1,Groceries,1,2,0,1,0,9,-0.42153008847842716
2019-02-12,Phone Company,65.0,1,Mobile Phone,1,2,1,0,0,13,-0.24559118068822783
2019-02-13,Grocery Store,8.21,1,Groceries,2,2,0,1,0,9,-0.5355380922786347
2019-02-15,Credit Card Payment,207.47,0,Credit Card Payment,4,2,0,1,0,3,0.48180336930799095
2019-02-15,Credit Card Payment,207.47,1,Credit Card Payment,4,2,1,0,0,3,0.48180336930799095
2019-02-15,Grocery Store,4.59,1,Groceries,4,2,0,1,0,9,-0.5540203571132406
2019-02-15,Biweekly Paycheck,2000.0,0,Paycheck,4,2,1,0,0,17,9.633740989190928
2019-02-15,Power Company,60.0,1,Utilities,4,2,1,0,0,21,-0.27111917079127473
2019-02-16,Brewing Company,8.0,1,Alcohol & Bars,5,2,0,1,0,0,-0.5366102678629626
2019-02-16,American Tavern,32.75,1,Restaurants,5,2,0,1,0,18,-0.41024671685288044
2019-02-16,Amazon,37.45,1,Shopping,5,2,0,1,0,19,-0.3862504061560163
2019-02-19,Credit Card Payment,574.84,1,Credit Card Payment,1,2,1,0,0,3,2.35744691413926
2019-02-19,City Water Charges,35.0,1,Utilities,1,2,1,0,0,21,-0.3987591213065093
2019-02-20,State Farm,75.0,1,Auto Insurance,2,2,1,0,0,1,-0.194535200482134
2019-02-20,Credit Card Payment,292.54,0,Credit Card Payment,2,2,0,0,1,3,0.9161365929212314
2019-02-20,Barbershop,30.0,1,Haircut,2,2,0,1,0,10,-0.4242871114095562
2019-02-21,Credit Card Payment,292.54,1,Credit Card Payment,3,2,1,0,0,3,0.9161365929212314
2019-02-21,Grocery Store,46.96,1,Groceries,3,2,0,0,1,9,-0.33769616898002114
2019-02-25,BP,33.8,1,Gas & Fuel,0,2,0,0,1,8,-0.4048858389312406
2019-02-25,Internet Service Provider,75.0,1,Internet,0,2,1,0,0,12,-0.194535200482134
2019-02-27,Roadside Diner,25.77,1,Restaurants,2,2,0,0,1,18,-0.4458837910367339
2019-02-28,Grocery Store,32.07,1,Groceries,3,2,0,0,1,9,-0.41371852350689475
2019-03-01,Biweekly Paycheck,2000.0,0,Paycheck,4,3,1,0,0,17,9.633740989190928
2019-03-01,Amazon,13.09,1,Shopping,4,3,0,1,0,19,-0.5106227739380609
2019-03-04,Grocery Store,92.04,1,Groceries,0,3,0,0,1,9,-0.10753581021095007
2019-03-04,Mortgage Payment,1100.0,1,Mortgage & Rent,0,3,1,0,0,14,5.038702770642483
2019-03-04,Netflix,11.76,1,Television,0,3,0,1,0,20,-0.5174132193054714
2019-03-05,Fancy Restaurant,7.0,1,Restaurants,1,3,0,0,1,18,-0.541715865883572
2019-03-06,Credit Card Payment,491.86,1,Credit Card Payment,2,3,1,0,0,3,1.9337843903890934
2019-03-08,BP,34.08,1,Gas & Fuel,4,3,0,1,0,8,-0.40345627148547
2019-03-08,Amazon,27.17,1,Shopping,4,3,0,1,0,19,-0.4387359538078808
2019-03-08,Gas Company,49.0,1,Utilities,4,3,1,0,0,21,-0.32728074901797793
2019-03-09,Spotify,10.69,1,Music,5,3,0,1,0,16,-0.5228762091875234
2019-03-12,Phone Company,65.0,1,Mobile Phone,1,3,1,0,0,13,-0.24559118068822783
2019-03-12,Bakery Place,3.02,1,Restaurants,1,3,0,1,0,18,-0.5620361460055974
2019-03-13,Credit Card Payment,532.86,0,Credit Card Payment,2,3,0,1,0,3,2.1431139092340783
2019-03-13,Credit Card Payment,301.79,0,Credit Card Payment,2,3,0,0,1,3,0.9633633746118682
2019-03-14,Credit Card Payment,305.27,1,Credit Card Payment,3,3,1,0,0,3,0.9811308557235886
2019-03-14,Credit Card Payment,301.79,1,Credit Card Payment,3,3,1,0,0,3,0.9633633746118682
2019-03-14,Brunch Restaurant,8.0,1,Restaurants,3,3,0,1,0,18,-0.5366102678629626
2019-03-15,Biweekly Paycheck,2000.0,0,Paycheck,4,3,1,0,0,17,9.633740989190928
2019-03-15,Power Company,60.0,1,Utilities,4,3,1,0,0,21,-0.27111917079127473
2019-03-18,Best Buy,320.99,1,Electronics & Software,0,3,0,1,0,4,1.0613908566075683
2019-03-18,Grocery Store,16.23,1,Groceries,0,3,0,1,0,9,-0.4945911961533474
2019-03-19,Amazon,13.84,1,Shopping,1,3,0,1,0,19,-0.5067935754226038
2019-03-19,City Water Charges,35.0,1,Utilities,1,3,1,0,0,21,-0.3987591213065093
2019-03-20,State Farm,75.0,1,Auto Insurance,2,3,1,0,0,1,-0.194535200482134
2019-03-22,BP,37.51,1,Gas & Fuel,4,3,0,1,0,8,-0.3859440702747797
